Date,Open,High,Low,Close,Adj Close,Volume
2022-01-19,0.220000,0.230000,0.220000,0.220000,0.220000,3356691
2022-01-20,0.225000,0.255000,0.225000,0.255000,0.255000,10856739
2022-01-21,0.250000,0.250000,0.222500,0.225000,0.225000,7668077
2022-01-24,0.215000,0.220000,0.205000,0.210000,0.210000,9969241
2022-01-25,0.205000,0.210000,0.185000,0.190000,0.190000,13344564
2022-01-27,0.195000,0.200000,0.175000,0.185000,0.185000,14588701
2022-01-28,0.200000,0.200000,0.185000,0.195000,0.195000,4456754
2022-01-31,0.200000,0.200000,0.190000,0.195000,0.195000,1500059
2022-02-01,0.200000,0.205000,0.190000,0.200000,0.200000,2745368
2022-02-02,0.205000,0.205000,0.195000,0.195000,0.195000,2598955
2022-02-03,0.195000,0.200000,0.195000,0.195000,0.195000,1966832
2022-02-04,0.195000,0.195000,0.187500,0.190000,0.190000,2248953
2022-02-07,0.195000,0.200000,0.190000,0.200000,0.200000,1094007
2022-02-08,0.200000,0.210000,0.200000,0.200000,0.200000,2719332
2022-02-09,0.205000,0.210000,0.200000,0.205000,0.205000,1307122
2022-02-10,0.210000,0.220000,0.210000,0.215000,0.215000,5124558
2022-02-11,0.215000,0.215000,0.205000,0.210000,0.210000,2035090
2022-02-14,0.205000,0.210000,0.200000,0.205000,0.205000,2335185
2022-02-15,0.195000,0.200000,0.190000,0.195000,0.195000,4526292
2022-02-16,0.200000,0.205000,0.195000,0.200000,0.200000,3695327
2022-02-17,0.205000,0.205000,0.195000,0.195000,0.195000,1182839
2022-02-18,0.195000,0.205000,0.195000,0.200000,0.200000,2144227
2022-02-21,0.200000,0.200000,0.195000,0.200000,0.200000,1121738
2022-02-22,0.195000,0.195000,0.180000,0.190000,0.190000,7559359
2022-02-23,0.185000,0.195000,0.182500,0.195000,0.195000,2420222
2022-02-24,0.185000,0.195000,0.175000,0.180000,0.180000,7665020
2022-02-25,0.180000,0.190000,0.180000,0.185000,0.185000,2394217
2022-02-28,0.190000,0.197500,0.185000,0.190000,0.190000,2805222
2022-03-01,0.195000,0.210000,0.195000,0.205000,0.205000,3588972
2022-03-02,0.205000,0.220000,0.205000,0.215000,0.215000,5391356
2022-03-03,0.215000,0.215000,0.205000,0.205000,0.205000,1597973
2022-03-04,0.205000,0.215000,0.200000,0.200000,0.200000,2614556
2022-03-07,0.200000,0.205000,0.190000,0.190000,0.190000,4188372
2022-03-08,0.195000,0.215000,0.195000,0.205000,0.205000,3420670
2022-03-09,0.205000,0.205000,0.195000,0.205000,0.205000,1576860
2022-03-10,0.200000,0.205000,0.195000,0.200000,0.200000,1819076
2022-03-11,0.195000,0.215000,0.195000,0.215000,0.215000,3831926
2022-03-14,0.205000,0.210000,0.200000,0.205000,0.205000,2511798
2022-03-15,0.205000,0.205000,0.195000,0.195000,0.195000,2480130
2022-03-16,0.225000,0.240000,0.220000,0.225000,0.225000,19470316
2022-03-17,0.235000,0.245000,0.227500,0.240000,0.240000,12370757
2022-03-18,0.240000,0.245000,0.232500,0.240000,0.240000,5488811
2022-03-21,0.245000,0.250000,0.240000,0.240000,0.240000,8949281
2022-03-22,0.245000,0.270000,0.240000,0.270000,0.270000,12759372
2022-03-23,0.270000,0.285000,0.262500,0.275000,0.275000,11663469
2022-03-24,0.280000,0.300000,0.275000,0.295000,0.295000,9452467
2022-03-25,0.300000,0.310000,0.295000,0.295000,0.295000,11113700
2022-03-28,0.300000,0.345000,0.297500,0.340000,0.340000,15588329
2022-03-29,0.340000,0.350000,0.315000,0.330000,0.330000,11184146
2022-03-30,0.330000,0.360000,0.330000,0.345000,0.345000,8839948
2022-03-31,0.350000,0.375000,0.340000,0.365000,0.365000,8551533
2022-04-01,0.365000,0.420000,0.360000,0.400000,0.400000,14480523
2022-04-04,0.420000,0.465000,0.415000,0.450000,0.450000,19847184
2022-04-05,0.475000,0.500000,0.400000,0.420000,0.420000,29200446
2022-04-06,0.405000,0.420000,0.385000,0.415000,0.415000,9943525
2022-04-07,0.400000,0.400000,0.360000,0.360000,0.360000,12267738
2022-04-08,0.365000,0.400000,0.365000,0.380000,0.380000,8796012
2022-04-11,0.380000,0.385000,0.350000,0.350000,0.350000,9019887
2022-04-12,0.330000,0.375000,0.325000,0.355000,0.355000,16910847
2022-04-13,0.355000,0.410000,0.355000,0.395000,0.395000,9833232
2022-04-14,0.400000,0.410000,0.382500,0.395000,0.395000,13324396
2022-04-19,0.400000,0.405000,0.390000,0.405000,0.405000,4610534
2022-04-20,0.395000,0.415000,0.390000,0.395000,0.395000,2798892
2022-04-21,0.400000,0.400000,0.370000,0.370000,0.370000,6045852
2022-04-22,0.360000,0.380000,0.360000,0.370000,0.370000,4315845
2022-04-26,0.355000,0.375000,0.350000,0.360000,0.360000,7996463
2022-04-27,0.340000,0.355000,0.335000,0.350000,0.350000,7806437
2022-04-28,0.355000,0.385000,0.355000,0.370000,0.370000,5811426
2022-04-29,0.380000,0.395000,0.380000,0.395000,0.395000,3758225
2022-05-02,0.385000,0.385000,0.360000,0.365000,0.365000,7088971
2022-05-03,0.365000,0.390000,0.360000,0.365000,0.365000,5772716
2022-05-04,0.375000,0.380000,0.355000,0.355000,0.355000,4582818
2022-05-05,0.360000,0.410000,0.360000,0.400000,0.400000,10908233
2022-05-06,0.375000,0.385000,0.360000,0.370000,0.370000,6315991
2022-05-09,0.370000,0.370000,0.335000,0.340000,0.340000,12274566
2022-05-10,0.330000,0.345000,0.305000,0.340000,0.340000,7630245
2022-05-11,0.340000,0.360000,0.325000,0.350000,0.350000,3933963
2022-05-12,0.345000,0.355000,0.317500,0.320000,0.320000,6480567
2022-05-13,0.325000,0.340000,0.320000,0.335000,0.335000,7398495
2022-05-16,0.340000,0.350000,0.325000,0.335000,0.335000,5976504
2022-05-17,0.330000,0.360000,0.330000,0.350000,0.350000,4541616
2022-05-18,0.350000,0.350000,0.350000,0.350000,0.350000,0
2022-05-19,0.370000,0.415000,0.360000,0.390000,0.390000,24147391
2022-05-20,0.410000,0.420000,0.375000,0.385000,0.385000,8732953
2022-05-23,0.390000,0.392500,0.370000,0.370000,0.370000,3485129
2022-05-24,0.375000,0.380000,0.355000,0.365000,0.365000,5588539
2022-05-25,0.370000,0.375000,0.360000,0.360000,0.360000,3063196
2022-05-26,0.360000,0.385000,0.360000,0.380000,0.380000,2034217
2022-05-27,0.385000,0.400000,0.380000,0.380000,0.380000,4832590
2022-05-30,0.390000,0.420000,0.385000,0.420000,0.420000,8284644
2022-05-31,0.435000,0.497500,0.430000,0.480000,0.480000,22191858
2022-06-01,0.465000,0.470000,0.435000,0.460000,0.460000,10575693
2022-06-02,0.450000,0.475000,0.440000,0.465000,0.465000,5630310
2022-06-03,0.475000,0.485000,0.450000,0.480000,0.480000,6782218
2022-06-06,0.475000,0.480000,0.460000,0.475000,0.475000,3787672
2022-06-07,0.465000,0.475000,0.430000,0.435000,0.435000,6295834
2022-06-08,0.430000,0.450000,0.420000,0.420000,0.420000,5303546
2022-06-09,0.415000,0.425000,0.390000,0.390000,0.390000,10543244
2022-06-10,0.375000,0.380000,0.355000,0.365000,0.365000,10489772
2022-06-14,0.335000,0.355000,0.325000,0.335000,0.335000,10644461
2022-06-15,0.330000,0.340000,0.310000,0.315000,0.315000,13641312
2022-06-16,0.330000,0.350000,0.325000,0.335000,0.335000,8154180
2022-06-17,0.315000,0.320000,0.305000,0.310000,0.310000,6276089
2022-06-20,0.315000,0.320000,0.280000,0.295000,0.295000,9466798
2022-06-21,0.290000,0.315000,0.290000,0.300000,0.300000,6490009
2022-06-22,0.310000,0.315000,0.280000,0.290000,0.290000,5653224
2022-06-23,0.290000,0.295000,0.265000,0.270000,0.270000,10808360
2022-06-24,0.265000,0.295000,0.265000,0.290000,0.290000,7890148
2022-06-27,0.305000,0.320000,0.290000,0.305000,0.305000,8480920
2022-06-28,0.310000,0.310000,0.300000,0.300000,0.300000,1743219
2022-06-29,0.305000,0.305000,0.285000,0.305000,0.305000,3048751
2022-06-30,0.295000,0.300000,0.285000,0.285000,0.285000,3225376
2022-07-01,0.290000,0.310000,0.290000,0.300000,0.300000,3119426
2022-07-04,0.300000,0.310000,0.285000,0.290000,0.290000,2817522
2022-07-05,0.295000,0.305000,0.295000,0.305000,0.305000,1766928
2022-07-06,0.300000,0.300000,0.280000,0.280000,0.280000,4879400
2022-07-07,0.280000,0.285000,0.270000,0.275000,0.275000,3309934
2022-07-08,0.290000,0.300000,0.285000,0.285000,0.285000,3531547
2022-07-11,0.285000,0.295000,0.275000,0.285000,0.285000,1948254
2022-07-12,0.285000,0.310000,0.275000,0.305000,0.305000,6774540
2022-07-13,0.305000,0.310000,0.290000,0.300000,0.300000,2867367
2022-07-14,0.300000,0.312500,0.290000,0.310000,0.310000,3401133
2022-07-15,0.310000,0.315000,0.295000,0.300000,0.300000,1733439
2022-07-18,0.310000,0.325000,0.305000,0.325000,0.325000,4146221
2022-07-19,0.320000,0.320000,0.310000,0.310000,0.310000,1818199
2022-07-20,0.320000,0.345000,0.315000,0.340000,0.340000,5566091
2022-07-21,0.335000,0.340000,0.320000,0.340000,0.340000,3540487
2022-07-22,0.340000,0.352500,0.330000,0.345000,0.345000,5041512
2022-07-25,0.345000,0.350000,0.337500,0.345000,0.345000,3943289
2022-07-26,0.345000,0.365000,0.340000,0.355000,0.355000,4105853
2022-07-27,0.350000,0.360000,0.335000,0.340000,0.340000,3989124
2022-07-28,0.350000,0.360000,0.345000,0.360000,0.360000,3184450
2022-07-29,0.360000,0.370000,0.350000,0.350000,0.350000,3156718
2022-08-01,0.360000,0.360000,0.320000,0.325000,0.325000,7742465
2022-08-02,0.325000,0.340000,0.320000,0.320000,0.320000,4995284
2022-08-03,0.320000,0.320000,0.320000,0.320000,0.320000,0
2022-08-04,0.320000,0.320000,0.320000,0.320000,0.320000,0
2022-08-05,0.270000,0.290000,0.260000,0.275000,0.275000,46044264
2022-08-08,0.275000,0.305000,0.275000,0.295000,0.295000,20810186
2022-08-09,0.290000,0.305000,0.285000,0.300000,0.300000,10773431
2022-08-10,0.290000,0.305000,0.285000,0.295000,0.295000,13998070
2022-08-11,0.295000,0.305000,0.290000,0.290000,0.290000,13906178
2022-08-12,0.285000,0.290000,0.280000,0.280000,0.280000,22524188
2022-08-15,0.285000,0.300000,0.285000,0.300000,0.300000,10971777
2022-08-16,0.290000,0.300000,0.285000,0.290000,0.290000,9200769
2022-08-17,0.295000,0.300000,0.280000,0.290000,0.290000,5113865
2022-08-18,0.290000,0.295000,0.280000,0.290000,0.290000,4495011
2022-08-19,0.290000,0.295000,0.287500,0.295000,0.295000,2189530
2022-08-22,0.290000,0.295000,0.282500,0.285000,0.285000,5084445
2022-08-23,0.290000,0.310000,0.287500,0.300000,0.300000,7037255
2022-08-24,0.300000,0.310000,0.290000,0.305000,0.305000,5358538
2022-08-25,0.305000,0.315000,0.300000,0.305000,0.305000,5072874
2022-08-26,0.305000,0.315000,0.305000,0.305000,0.305000,1431722
2022-08-29,0.300000,0.305000,0.290000,0.295000,0.295000,5121612
2022-08-30,0.295000,0.300000,0.290000,0.300000,0.300000,2399907
2022-08-31,0.295000,0.320000,0.295000,0.320000,0.320000,4325944
2022-09-01,0.315000,0.320000,0.305000,0.310000,0.310000,2135826
2022-09-02,0.305000,0.315000,0.290000,0.290000,0.290000,5493136
2022-09-05,0.300000,0.340000,0.295000,0.340000,0.340000,12846483
2022-09-06,0.335000,0.350000,0.330000,0.340000,0.340000,9052592
2022-09-07,0.340000,0.355000,0.330000,0.350000,0.350000,12642297
2022-09-08,0.355000,0.375000,0.350000,0.360000,0.360000,7907091
2022-09-09,0.365000,0.385000,0.355000,0.385000,0.385000,11043833
2022-09-12,0.390000,0.407500,0.375000,0.385000,0.385000,12288017
2022-09-13,0.385000,0.385000,0.365000,0.375000,0.375000,11115476
2022-09-14,0.350000,0.372500,0.340000,0.370000,0.370000,10892134
2022-09-15,0.370000,0.385000,0.365000,0.375000,0.375000,5504007
2022-09-16,0.370000,0.370000,0.350000,0.365000,0.365000,43753647
2022-09-19,0.365000,0.400000,0.360000,0.395000,0.395000,11225528
2022-09-20,0.395000,0.400000,0.380000,0.400000,0.400000,6392257
2022-09-21,0.385000,0.400000,0.370000,0.380000,0.380000,6936901
2022-09-23,0.370000,0.380000,0.350000,0.380000,0.380000,11214601
2022-09-26,0.360000,0.370000,0.325000,0.335000,0.335000,16301540
2022-09-27,0.330000,0.350000,0.322500,0.325000,0.325000,8238123
2022-09-28,0.325000,0.335000,0.305000,0.305000,0.305000,8956631
2022-09-29,0.325000,0.340000,0.320000,0.340000,0.340000,6366397
2022-09-30,0.325000,0.330000,0.320000,0.325000,0.325000,3109808
2022-10-03,0.325000,0.325000,0.305000,0.310000,0.310000,2887339
2022-10-04,0.320000,0.335000,0.315000,0.330000,0.330000,4896300
2022-10-05,0.340000,0.345000,0.320000,0.325000,0.325000,4802149
2022-10-06,0.325000,0.335000,0.320000,0.330000,0.330000,1896662
2022-10-07,0.325000,0.330000,0.315000,0.325000,0.325000,4617867
2022-10-10,0.310000,0.315000,0.310000,0.310000,0.310000,2071988
2022-10-11,0.310000,0.320000,0.300000,0.300000,0.300000,6702310
2022-10-12,0.305000,0.310000,0.290000,0.300000,0.300000,7079173
2022-10-13,0.300000,0.300000,0.285000,0.290000,0.290000,3890377
2022-10-14,0.300000,0.305000,0.285000,0.285000,0.285000,4956080
2022-10-17,0.285000,0.290000,0.280000,0.280000,0.280000,2844409
2022-10-18,0.290000,0.300000,0.285000,0.295000,0.295000,2426198
2022-10-19,0.300000,0.320000,0.300000,0.315000,0.315000,5993911
2022-10-20,0.310000,0.315000,0.295000,0.295000,0.295000,3691413
2022-10-21,0.300000,0.300000,0.290000,0.300000,0.300000,1740453
2022-10-24,0.305000,0.317500,0.305000,0.310000,0.310000,4071055
2022-10-25,0.315000,0.315000,0.300000,0.310000,0.310000,2807000
2022-10-26,0.310000,0.315000,0.300000,0.305000,0.305000,1715677
2022-10-27,0.305000,0.320000,0.302500,0.310000,0.310000,4213395
2022-10-28,0.310000,0.320000,0.290000,0.295000,0.295000,5335608
2022-10-31,0.300000,0.300000,0.285000,0.295000,0.295000,4030173
2022-11-01,0.290000,0.305000,0.287500,0.300000,0.300000,2407098
2022-11-02,0.295000,0.310000,0.295000,0.300000,0.300000,2564259
2022-11-03,0.300000,0.305000,0.290000,0.305000,0.305000,2165122
2022-11-04,0.305000,0.305000,0.305000,0.305000,0.305000,0
2022-11-07,0.350000,0.365000,0.327500,0.345000,0.345000,21545473
2022-11-08,0.345000,0.345000,0.330000,0.330000,0.330000,5311413
2022-11-09,0.335000,0.345000,0.332500,0.345000,0.345000,4701899
2022-11-10,0.335000,0.340000,0.330000,0.330000,0.330000,3149039
2022-11-11,0.340000,0.360000,0.337500,0.355000,0.355000,14490766
2022-11-14,0.360000,0.365000,0.345000,0.355000,0.355000,8690914
2022-11-15,0.365000,0.365000,0.335000,0.350000,0.350000,14265961
