Date,Open,High,Low,Close,Adj Close,Volume
2022-04-28,56.799999,58.680000,56.009998,58.150002,57.223896,1234369
2022-04-29,58.869999,59.279999,57.799999,58.540001,57.607685,787690
2022-05-02,57.790001,57.880001,56.840000,57.000000,56.092213,605330
2022-05-03,57.020000,57.849998,55.840000,56.080002,55.186863,709680
2022-05-04,56.080002,56.615002,54.099998,54.240002,53.376167,956394
2022-05-05,56.110001,56.500000,55.419998,56.180000,55.285271,580736
2022-05-06,53.799999,56.459999,53.650002,56.360001,55.462406,953957
2022-05-09,55.099998,55.270000,52.840000,53.730000,52.874290,761503
2022-05-10,52.000000,53.040001,51.049999,52.709999,51.870533,1413033
2022-05-11,52.500000,54.650002,51.849998,54.259998,53.395847,877375
2022-05-12,54.000000,55.139999,52.820000,53.119999,52.274002,1118432
2022-05-13,53.040001,54.459999,53.000000,54.070000,53.208874,980308
2022-05-16,55.470001,56.209999,54.259998,55.020000,54.143745,847742
2022-05-17,56.340000,58.419998,56.200001,58.160000,57.233738,861925
2022-05-18,60.000000,61.000000,59.180000,60.770000,59.802170,1359787
2022-05-19,58.299999,59.750000,57.849998,59.330002,58.385105,993383
2022-05-20,60.810001,61.320000,59.130001,59.820000,58.867298,1981389
2022-05-23,60.900002,61.990002,59.639999,59.639999,58.690166,794044
2022-05-24,60.660000,62.160000,60.080002,60.630001,59.664402,1359294
2022-05-25,61.500000,61.740002,60.115002,60.599998,59.634876,756639
2022-05-26,61.000000,61.360001,58.880001,60.220001,59.260929,1068277
2022-05-27,61.980000,61.990002,61.000000,61.290001,60.313889,857157
2022-05-30,62.200001,63.090000,61.590000,62.700001,61.701431,885018
2022-05-31,63.290001,64.180000,62.634998,63.849998,62.833115,3409501
2022-06-01,63.939999,63.939999,58.310001,58.700001,57.765137,1783683
2022-06-02,58.259998,59.450001,56.619999,57.580002,56.662975,1370002
2022-06-03,59.310001,60.660000,59.299999,60.349998,59.388859,959822
2022-06-06,60.000000,60.919998,59.599998,59.639999,58.690166,863750
2022-06-07,59.900002,60.680000,58.990002,59.470001,58.522873,717397
2022-06-08,60.389999,60.900002,59.230000,60.450001,59.487267,982363
2022-06-09,60.240002,60.389999,57.919998,57.919998,56.997559,852011
2022-06-10,57.090000,57.689999,55.880001,56.810001,55.905239,1184281
2022-06-14,53.500000,55.560001,52.720001,55.560001,54.675144,1580039
2022-06-15,55.169998,55.490002,53.400002,53.540001,52.687317,1375521
2022-06-16,54.099998,55.000000,52.860001,53.450001,52.598751,1321642
2022-06-17,52.000000,52.509998,51.279999,51.790001,50.965187,4919295
2022-06-20,51.310001,51.500000,48.049999,48.310001,47.540611,1129054
2022-06-21,49.490002,50.000000,48.639999,49.310001,48.524685,1122549
2022-06-22,50.000000,50.209999,48.080002,48.770000,47.993282,1168220
2022-06-23,48.099998,48.340000,46.529999,47.220001,46.467968,1213979
2022-06-24,46.650002,48.500000,46.650002,48.200001,47.432362,1027687
2022-06-27,49.259998,50.189999,48.509998,48.709999,47.934238,1341730
2022-06-28,48.860001,49.930000,48.500000,49.419998,48.632931,1333178
2022-06-29,49.369999,49.880001,48.645000,49.169998,48.386909,1390737
2022-06-30,48.810001,50.000000,47.919998,48.270000,47.501247,1536516
2022-07-01,48.340000,48.910000,46.270000,46.279999,45.542938,1224806
2022-07-04,46.990002,47.400002,45.299999,45.959999,45.228035,1021678
2022-07-05,46.450001,46.750000,45.509998,45.509998,44.785202,893111
2022-07-06,44.869999,45.000000,42.750000,42.889999,42.206928,1416682
2022-07-07,44.290001,45.160000,44.000000,44.830002,44.116035,1633186
2022-07-08,46.980000,47.740002,45.869999,46.880001,46.133385,1735959
2022-07-11,47.970001,48.000000,46.009998,46.009998,45.277237,1163803
2022-07-12,45.799999,45.820000,44.310001,44.810001,44.096352,1230298
2022-07-13,44.000000,44.654999,43.270000,44.389999,43.683041,1137693
2022-07-14,44.740002,46.910000,44.730000,46.910000,46.162907,1987685
2022-07-15,45.000000,45.049999,43.369999,43.380001,42.689125,2002551
2022-07-18,44.169998,45.119999,43.500000,45.119999,44.401413,1097896
2022-07-19,45.040001,46.700001,44.950001,45.139999,44.421093,1029555
2022-07-20,46.599998,47.900002,46.174999,47.529999,46.773029,1128393
2022-07-21,47.310001,47.619999,46.340000,47.549999,46.792713,1031314
2022-07-22,47.619999,47.900002,46.500000,46.820000,46.074337,1408485
2022-07-25,47.349998,48.139999,47.090000,47.610001,46.851757,824207
2022-07-26,48.000000,49.220001,47.980000,49.220001,48.436119,1013864
2022-07-27,49.180000,49.669998,48.380001,48.799999,48.022804,1093958
2022-07-28,50.990002,53.650002,49.520000,53.209999,52.362572,2970775
2022-07-29,54.610001,56.049999,53.520000,53.740002,52.884132,1829089
2022-08-01,54.509998,55.099998,53.820000,53.959999,53.100624,918089
2022-08-02,53.509998,54.180000,52.380001,53.080002,52.234642,1109965
2022-08-03,52.889999,55.200001,52.384998,54.799999,53.927246,1066887
2022-08-04,54.849998,55.820000,54.580002,55.500000,54.616100,1339169
2022-08-05,55.669998,57.860001,55.599998,57.650002,56.731861,910533
2022-08-08,57.599998,59.480000,56.849998,57.880001,56.958199,1380732
2022-08-09,58.000000,59.939999,57.720001,59.930000,58.975548,1411418
2022-08-10,59.000000,59.720001,58.259998,58.730000,57.794659,718901
2022-08-11,60.000000,60.240002,58.509998,59.470001,58.522873,970491
2022-08-12,59.200001,60.080002,58.669998,59.349998,58.404781,783064
2022-08-15,60.250000,61.889999,60.250000,60.810001,59.841534,772233
2022-08-16,60.770000,61.990002,60.009998,60.570000,59.605354,961213
2022-08-17,60.750000,61.660000,59.720001,60.520000,59.556152,910760
2022-08-18,59.349998,59.990002,57.590000,59.900002,58.946026,1083399
2022-08-19,60.980000,60.980000,59.939999,60.900002,59.930099,911430
2022-08-22,59.599998,62.070000,59.279999,61.560001,60.579590,772433
2022-08-23,61.400002,63.160000,61.000000,61.750000,60.766563,729870
2022-08-24,62.759998,63.970001,62.520000,63.590000,62.577259,881524
2022-08-25,64.500000,65.080002,63.380001,63.970001,62.951206,919520
2022-08-26,65.239998,65.580002,63.970001,65.120003,64.082893,989490
2022-08-29,60.820000,64.320000,60.580002,63.990002,62.970890,1377513
2022-08-30,65.360001,68.500000,65.029999,67.959999,66.877663,1696912
2022-08-31,66.580002,67.480003,63.830002,63.970001,62.951206,2028631
2022-09-01,62.830002,64.330002,62.490002,62.790001,61.790001,1350192
2022-09-02,59.900002,60.849998,58.709999,58.709999,58.709999,1466771
2022-09-05,58.720001,60.099998,58.650002,59.939999,59.939999,1024695
2022-09-06,60.270000,61.580002,59.869999,60.340000,60.340000,747900
2022-09-07,59.660000,60.150002,58.025002,59.500000,59.500000,1042487
2022-09-08,60.029999,63.540001,60.029999,62.959999,62.959999,1087214
2022-09-09,72.589996,72.750000,69.349998,71.510002,71.510002,3946164
2022-09-12,72.000000,74.199997,71.849998,73.080002,73.080002,1624824
2022-09-13,73.949997,75.650002,72.845001,73.800003,73.800003,1282916
2022-09-14,71.070000,73.500000,70.699997,71.449997,71.449997,1456923
2022-09-15,71.500000,72.449997,69.809998,70.010002,70.010002,1201930
2022-09-16,68.559998,69.199997,66.389999,66.389999,66.389999,1963506
2022-09-19,67.099998,69.830002,66.510002,68.000000,68.000000,1040578
2022-09-20,69.949997,71.949997,69.875000,71.580002,71.580002,1190032
2022-09-21,70.279999,71.220001,69.900002,69.959999,69.959999,777971
2022-09-23,69.110001,71.050003,66.800003,67.629997,67.629997,951082
2022-09-26,65.220001,65.709999,62.259998,62.259998,62.259998,1276526
2022-09-27,63.099998,66.190002,63.099998,65.889999,65.889999,1078015
2022-09-28,66.400002,66.519997,63.090000,63.459999,63.459999,804267
2022-09-29,66.489998,66.750000,65.500000,65.629997,65.629997,876755
2022-09-30,66.440002,66.500000,64.970001,65.750000,65.750000,1038334
2022-10-03,66.099998,67.690002,64.809998,66.150002,66.150002,754794
2022-10-04,67.839996,70.150002,67.500000,69.739998,69.739998,1027457
2022-10-05,70.540001,72.419998,69.760002,72.099998,72.099998,1283147
2022-10-06,71.000000,73.930000,71.000000,73.010002,73.010002,841554
2022-10-07,71.650002,73.139999,70.239998,72.080002,72.080002,1002100
2022-10-10,71.110001,72.449997,70.139999,70.809998,70.809998,855749
2022-10-11,71.849998,73.790001,71.110001,72.779999,72.779999,1242727
2022-10-12,72.370003,72.699997,69.620003,70.120003,70.120003,869665
2022-10-13,69.099998,70.430000,68.339996,69.099998,69.099998,927819
2022-10-14,70.510002,71.129997,70.019997,70.949997,70.949997,1063540
2022-10-17,69.489998,69.919998,68.220001,68.919998,68.919998,763409
2022-10-18,70.360001,70.680000,67.739998,69.489998,69.489998,912222
2022-10-19,69.800003,72.400002,69.379997,72.290001,72.290001,784719
2022-10-20,71.769997,73.099998,71.160004,71.889999,71.889999,1667685
2022-10-21,71.879997,74.489998,71.199997,74.099998,74.099998,1211692
2022-10-24,76.699997,78.110001,74.970001,76.080002,76.080002,1454915
2022-10-25,76.690002,78.139999,73.129997,74.750000,74.750000,1125572
2022-10-26,75.690002,77.980003,75.480003,76.900002,76.900002,1713471
2022-10-27,78.500000,80.000000,76.580002,76.580002,76.580002,1715314
2022-10-28,75.879997,77.029999,71.320000,71.650002,71.650002,1270836
2022-10-31,72.580002,73.690002,72.029999,73.129997,73.129997,1810343
2022-11-01,72.910004,73.900002,71.629997,73.709999,73.709999,794356
2022-11-02,74.410004,74.800003,71.500000,72.470001,72.470001,657695
2022-11-03,70.419998,71.230003,69.510002,70.209999,70.209999,1039886
2022-11-04,70.000000,74.620003,70.000000,73.519997,73.519997,894742
2022-11-07,76.500000,76.800003,74.510002,75.379997,75.379997,791465
2022-11-08,76.800003,79.190002,76.220001,79.110001,79.110001,933368
2022-11-09,80.089996,83.070000,80.089996,82.699997,82.699997,961297
2022-11-10,80.209999,82.940002,79.500000,81.830002,81.830002,893120
2022-11-11,84.410004,85.559998,81.269997,81.779999,81.779999,1483981
2022-11-14,83.089996,86.349998,83.089996,84.320000,84.320000,1063237
2022-11-15,83.010002,83.870003,77.709999,80.239998,80.239998,1542451
2022-11-16,80.300003,83.089996,80.300003,82.750000,82.750000,923032
2022-11-17,82.980003,85.320000,82.910004,82.949997,82.949997,868162
2022-11-18,82.949997,84.019997,80.000000,83.169998,83.169998,1398839
2022-11-21,83.699997,85.029999,82.339996,82.980003,82.980003,793016
2022-11-22,84.239998,86.610001,83.529999,85.330002,85.330002,647941
2022-11-23,87.000000,88.139999,86.199997,86.910004,86.910004,956191
2022-11-24,87.000000,87.500000,85.500000,86.040001,86.040001,642452
2022-11-25,85.519997,85.940002,81.220001,82.330002,82.330002,1207709
2022-11-28,81.599998,82.000000,79.059998,81.839996,81.839996,889456
2022-11-29,81.379997,84.320000,81.139999,83.769997,83.769997,686961
2022-11-30,82.500000,88.720001,82.500000,87.419998,87.419998,2118824
2022-12-01,88.949997,89.980003,87.080002,89.230003,89.230003,863776
2022-12-02,89.199997,91.099998,88.809998,89.830002,89.830002,987362
2022-12-05,90.620003,92.440002,90.360001,90.639999,90.639999,864938
2022-12-06,88.669998,89.500000,87.800003,89.400002,89.400002,1026311
2022-12-07,90.000000,91.320000,89.580002,90.059998,90.059998,1277119
2022-12-08,88.199997,89.339996,86.970001,87.779999,87.779999,1244310
2022-12-09,89.300003,90.500000,88.019997,90.500000,90.500000,629261
2022-12-12,88.330002,88.779999,86.900002,88.300003,88.300003,772981
2022-12-13,88.339996,88.739998,84.400002,84.980003,84.980003,851975
2022-12-14,85.389999,86.129997,84.550003,86.010002,86.010002,885396
2022-12-15,85.000000,85.000000,81.040001,82.000000,82.000000,1476591
2022-12-16,80.599998,83.269997,79.290001,81.220001,81.220001,1503332
2022-12-19,81.000000,82.790001,80.230003,81.720001,81.720001,491341
2022-12-20,80.910004,81.474998,79.209999,79.220001,79.220001,916492
2022-12-21,80.320000,81.239998,79.989998,80.699997,80.699997,805351
2022-12-22,81.910004,82.290001,79.989998,80.019997,80.019997,871760
2022-12-23,79.019997,80.260002,77.209999,79.879997,79.879997,439305
2022-12-28,78.330002,78.699997,77.209999,78.269997,78.269997,717713
2022-12-29,77.000000,77.599998,75.930000,76.769997,76.769997,700287
2022-12-30,76.949997,77.889999,76.500000,77.199997,77.199997,512248
2023-01-03,78.389999,78.500000,74.110001,75.110001,75.110001,882735
2023-01-04,74.879997,77.500000,74.470001,77.500000,77.500000,704369
2023-01-05,77.599998,78.199997,76.300003,78.120003,78.120003,884117
2023-01-06,78.940002,83.540001,78.870003,83.540001,83.540001,1176379
2023-01-09,85.050003,86.570000,84.599998,85.889999,85.889999,933677
2023-01-10,85.900002,87.279999,84.379997,84.750000,84.750000,920278
2023-01-11,86.330002,88.449997,85.870003,87.930000,87.930000,506404
2023-01-12,88.010002,89.360001,87.730003,89.099998,89.099998,808503
2023-01-13,89.500000,89.500000,88.440002,88.489998,88.489998,711441
2023-01-16,89.300003,89.970001,87.339996,88.410004,88.410004,491795
2023-01-17,87.769997,87.989998,86.180000,87.400002,87.400002,628337
2023-01-18,87.849998,88.480003,86.349998,87.690002,87.690002,855701
2023-01-19,88.790001,88.790001,86.750000,88.059998,88.059998,742450
2023-01-20,88.500000,89.650002,87.959999,89.650002,89.650002,1228595
2023-01-23,89.699997,91.650002,89.129997,91.449997,91.449997,906279
2023-01-24,93.000000,96.970001,92.550003,96.279999,96.279999,1320360
2023-01-24,93.000000,96.970001,92.550003,96.279999,96.279999,1316978
